BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LOCALITY_MEDIAN_PRICE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,TRANSACT_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,SPID,PROP_ID,TARGET_PRICE_SQFT,LOG_PRICE_SQFT,PRICE_INR,AREA_SQFT,LOCALITY,PROP_TYPE_CLEAN,PRICE_PER_BED,LISTING_AGE_DAYS,LOCALITY_MEDIAN_PRICE
,5.0,4,4,13.0,,,1647.0,17.6197,78.082693,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70582080,O70582080,15000.0,9.61587214452889,2745000.0,1647.0,: ,Land,,21.0,8000.0
2.0,4.0,8,8,50.0,0.5,1.0,1035.0,17.536121,78.289779,5588.0,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Sale,Small,1,Krishna Reddy Pet,70561668,M70561668,3800.0,8.24301946898925,3933000.0,1035.0,Krishna Reddy Pet,Apartment,1966500.0,21.0,5588.0
3.0,15.0,8,8,15.0,1.0,1.0,1857.0,17.4609913,78.3532083,8000.0,21.0,0,0,0,0,0,0,1,1,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Large,1,: ,70551930,Y70551930,30.0,3.4339872044851463,5700000000.0,1857.0,: ,Apartment,1900000000.0,21.0,8000.0
,5.0,1,1,17.0,,,2700.0,17.4664197,78.285342,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,North,New,Sale,XL,None,: ,70545126,T70545126,80000.0,11.289794413577894,24000000.0,2700.0,: ,Land,,21.0,8000.0
,5.0,1,1,26.0,,,1080.0,17.40223,78.3444,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,North,New,Sale,Small,None,: ,70544938,O70544938,75000.0,11.225256725762893,9000000.0,1080.0,: ,Land,,21.0,8000.0
,5.0,4,4,13.0,,,1503.0,17.6197,78.082693,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70543308,W70543308,14970.0,9.613870275449836,2500000.0,1503.0,: ,Land,,21.0,8000.0
,5.0,4,4,2.0,,,1800.0,17.620662,77.953509,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70543246,A70543246,13000.0,9.472781556562168,2600000.0,1800.0,: ,Land,,21.0,8000.0
,5.0,4,4,49.0,,,1647.0,17.385044,78.486671,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70543206,P70543206,7005.0,8.854522203757432,1282000.0,1647.0,: ,Land,,21.0,8000.0
,5.0,4,4,49.0,,,1323.0,17.385044,78.486671,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70543078,L70543078,7006.0,8.854664928370534,1030000.0000000001,1323.0,: ,Land,,21.0,8000.0
,5.0,4,4,0.0,,,1800.0,17.42169,78.21842,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70542998,I70542998,14000.0,9.546884034617925,2800000.0,1800.0,: ,Land,,21.0,8000.0
,5.0,1,1,26.0,,,1080.0,17.40223,78.3444,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,NW,New,Sale,Small,None,: ,70542990,L70542990,83333.0,11.330611908144274,10000000.0,1080.0,: ,Land,,21.0,8000.0
,5.0,1,1,1.0,,,2403.0,17.477415,78.227409,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,West,New,Sale,Large,None,: ,70524232,O70524232,32209.0,10.380032242325244,8600000.0,2403.0,: ,Land,,21.0,8000.0
,5.0,4,4,1.0,,,2700.0,17.477415,78.227409,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,West,New,Sale,XL,None,: ,70524058,U70524058,38000.0,10.545367754151743,11399999.999999998,2700.0,: ,Land,,21.0,8000.0
,5.0,4,4,24.0,,,1350.0,17.510159,78.247179,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,SW,New,Sale,Medium,None,: ,70524020,J70524020,36000.0,10.491301994830229,5400000.0,1350.0,: ,Land,,21.0,8000.0
,5.0,4,4,1.0,,,1800.0,17.509668,78.196121,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,West,New,Sale,Medium,None,: ,70523988,O70523988,38000.0,10.545367754151743,7600000.0,1800.0,: ,Land,,21.0,8000.0
,5.0,0,0,3.0,,,1800.0,17.47661,78.173427,8000.0,21.0,0,1,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70523956,F70523956,25000.0,10.12667110305036,5000000.0,1800.0,: ,Land,,21.0,8000.0
3.0,35.0,8,8,10.0,0.02857142857142857,1.0,1742.0,17.4359437,78.3416731,8000.0,21.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Medium,1,: ,70521512,Y70521512,30.0,3.4339872044851463,5400000000.0,1742.0,: ,Apartment,1800000000.0,21.0,8000.0
3.0,35.0,8,8,10.0,0.9428571428571428,1.0,1742.0,17.4359437,78.3416731,8000.0,21.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70517764,H70517764,35.0,3.58351893845611,6200000000.0,1742.0,: ,Apartment,2066666666.6666667,21.0,8000.0
,5.0,4,4,0.0,,,1782.0,17.467181,78.205133,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70515126,I70515126,34000.0,10.434145214930487,6731999.999999999,1782.0,: ,Land,,21.0,8000.0
,5.0,4,4,0.0,,,1881.0,17.467181,78.205133,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Large,None,: ,70515068,P70515068,33014.0,10.404717282628672,6900000.0,1881.0,: ,Land,,21.0,8000.0
,5.0,4,4,0.0,,,1800.0,17.467181,78.205133,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Medium,None,: ,70514936,L70514936,35000.0,10.463131911491967,7000000.0,1800.0,: ,Land,,21.0,8000.0
,5.0,4,4,0.0,,,2277.0,17.467181,78.205133,8000.0,21.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,East,New,Sale,Large,None,: ,70514878,E70514878,35000.0,10.463131911491967,8855000.0,2277.0,: ,Land,,21.0,8000.0
3.0,14.0,7,7,25.0,1.0,3.0,2190.0,17.3923634,78.3621784,8000.0,28.0,0,0,0,0,0,0,1,1,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Unknown,Large,3+,: ,70508816,J70508816,25.0,3.258096538021482,5600000000.0,2190.0,: ,Apartment,1866666666.6666667,28.0,8000.0
,10.0,0,0,1.0,,,45738.0,17.492871,78.239079,8000.0,28.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,West,New,Sale,XXL,None,: ,70491642,H70491642,3279.5487340941886,8.095765984365546,150000000.0,45738.0,: ,Land,,28.0,8000.0
,5.0,1,1,50.0,,,4500.0,17.4011618,78.37569,8000.0,28.0,1,0,0,1,0,0,0,0,0,Land,Unfurnished,SE,New,Sale,XL,None,: ,70491424,S70491424,95000.0,11.461642696843066,47500000.0,4500.0,: ,Land,,28.0,8000.0
3.0,5.0,7,9,6.0,0.4,2.0,1930.0,17.3923634,78.3621784,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,North,Resale_Very_Old,Unknown,Large,2,: ,70449826,L70449826,16.0,2.833213344056216,3200000000.0,1930.0,: ,Apartment,1066666666.6666666,30.0,8000.0
3.0,35.0,8,8,10.0,0.8,1.0,1742.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70436268,S70436268,32.0,3.4965075614664802,5600000000.0,1742.0,: ,Apartment,1866666666.6666667,30.0,8000.0
3.0,35.0,8,8,10.0,0.2571428571428571,1.0,1993.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Large,1,: ,70436240,T70436240,32.0,3.4965075614664802,6500000000.0,1993.0,: ,Apartment,2166666666.6666665,30.0,8000.0
3.0,14.0,7,7,25.0,0.21428571428571427,3.0,2235.0,17.3923634,78.3621784,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Large,3+,: ,70427464,M70427464,22.0,3.1354942159291497,5000000000.0,2235.0,: ,Apartment,1666666666.6666667,30.0,8000.0
4.0,35.0,31,33,10.0,0.22857142857142856,3.0,2848.0,17.4158429,78.3414671,8000.0,30.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,NE,Resale_Very_Old,Sale,XL,3+,: ,70376422,U70376422,10358.0,9.245610986058102,29500000.0,2848.0,: ,Apartment,7375000.0,30.0,8000.0
4.0,35.0,31,33,10.0,0.8571428571428571,3.0,2848.0,17.4359437,78.3416731,8000.0,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,North,Resale_Very_Old,Sale,XL,3+,: ,70386412,B70386412,13693.0,9.524713059681009,39000000.0,2848.0,: ,Apartment,9750000.0,30.0,8000.0
3.0,14.0,7,7,25.0,0.7857142857142857,1.0,1400.0,17.3923634,78.3621784,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70373936,A70373936,25.0,3.258096538021482,3600000000.0,1400.0,: ,Apartment,1200000000.0,30.0,8000.0
2.0,25.0,31,33,13.0,0.6,2.0,1375.0,17.47078,78.30668,8000.0,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Medium,2,: ,70350956,E70350956,9454.0,9.154298981092557,13000000.0,1375.0,: ,Apartment,6500000.0,30.0,8000.0
3.0,25.0,31,33,13.0,0.72,1.0,1875.0,17.47078,78.30668,8000.0,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Sale,Large,1,: ,70350790,R70350790,11200.0,9.32375833901174,21000000.0,1875.0,: ,Apartment,7000000.0,30.0,8000.0
2.0,35.0,31,34,10.0,0.14285714285714285,1.0,1492.0,17.414356,78.3399094,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Medium,1,: ,70313690,Y70313690,51.0,3.9512437185814275,5200000000.0,1492.0,: ,Apartment,2600000000.0,30.0,8000.0
3.0,5.0,4,7,48.0,0.6,2.0,1700.0,17.41214,78.36431,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Medium,2,: ,70308682,G70308682,22.0,3.1354942159291497,3800000000.0,1700.0,: ,Apartment,1266666666.6666667,30.0,8000.0
3.0,5.0,14,16,50.0,0.2,2.0,1500.0,17.4712,78.350136,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Old,Unknown,Medium,2,: ,70289718,M70289718,30.0,3.4339872044851463,4600000000.0,1500.0,: ,Apartment,1533333333.3333333,30.0,8000.0
3.0,35.0,8,11,10.0,0.22857142857142856,1.0,1993.0,17.4149773,78.340882,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Large,1,: ,70177550,B70177550,35.0,3.58351893845611,7000000000.0,1993.0,: ,Apartment,2333333333.3333335,30.0,8000.0
3.0,4.0,7,10,50.0,0.5,2.0,2950.0,17.423525,78.4056993,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Semi_Furnished,North,Under_Construction,Unknown,XL,2,: ,70283536,N70283536,30.0,3.4339872044851463,9000000000.0,2950.0,: ,Apartment,3000000000.0,30.0,8000.0
3.0,35.0,31,34,10.0,0.22857142857142856,1.0,1742.0,17.4159465,78.3400498,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Unknown,Medium,1,: ,70168382,G70168382,34.0,3.5553480614894135,6000000000.0,1742.0,: ,Apartment,2000000000.0,30.0,8000.0
3.0,9.0,8,11,47.0,0.8888888888888888,2.0,1695.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Unknown,Medium,2,: ,70227876,V70227876,35.0,3.58351893845611,6000000000.0,1695.0,: ,Apartment,2000000000.0,30.0,8000.0
3.0,13.0,6,9,26.0,0.15384615384615385,1.0,1760.0,17.40223,78.3444,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Medium,1,: ,70222760,P70222760,17.0,2.8903717578961645,3100000000.0,1760.0,: ,Apartment,1033333333.3333334,30.0,8000.0
2.0,30.0,31,34,12.0,0.3333333333333333,1.0,1315.0,17.4519918,78.30017,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70168440,J70168440,30.0,3.4339872044851463,4000000000.0,1315.0,: ,Apartment,2000000000.0,30.0,8000.0
2.0,35.0,31,34,10.0,0.2857142857142857,1.0,1283.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Unknown,Medium,1,: ,70186870,W70186870,42.0,3.7612001156935624,5500000000.0,1283.0,: ,Apartment,2750000000.0,30.0,8000.0
3.0,4.0,5,7,47.0,1.0,1.0,3800.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,1,0,Apartment,Semi_Furnished,East,Under_Construction,Unknown,XL,1,: ,70175718,R70175718,19.0,2.995732273553991,7500000000.0,3800.0,: ,Apartment,2500000000.0,30.0,8000.0
3.0,14.0,7,7,25.0,0.7857142857142857,1.0,1550.0,17.3923634,78.3621784,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,70175284,W70175284,27.0,3.332204510175204,4200000000.0,1550.0,: ,Apartment,1400000000.0,30.0,8000.0
4.0,3.0,8,11,0.0,,2.0,2700.0,17.443855,78.250431,8000.0,30.0,0,0,0,0,0,0,1,0,0,Villa,Furnished,West,Resale_Very_Old,Unknown,XL,2,: ,70170168,B70170168,283.0,5.648974238161206,8500000000.0,2700.0,: ,Villa,2125000000.0,30.0,8000.0
2.0,4.0,4,4,48.0,0.25,1.0,1200.0,17.41214,78.36431,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Small,1,: ,70168852,W70168852,25.0,3.258096538021482,3000000000.0,1200.0,: ,Apartment,1500000000.0,30.0,8000.0
2.0,4.0,3,4,48.0,0.75,1.0,1150.0,17.41214,78.36431,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Small,1,: ,70168726,P70168726,30.0,3.4339872044851463,3500000000.0,1150.0,: ,Apartment,1750000000.0,30.0,8000.0
3.0,5.0,2,3,48.0,0.4,3.0,2000.0,17.42278,78.34724,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Large,3+,: ,70168414,H70168414,18.0,2.9444389791664403,3600000000.0,2000.0,: ,Apartment,1200000000.0,30.0,8000.0
2.0,35.0,31,34,10.0,0.08571428571428572,1.0,1492.0,17.4359437,78.3416731,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Medium,1,: ,70168292,M70168292,33.0,3.5263605246161616,5000000000.0,1492.0,: ,Apartment,2500000000.0,30.0,8000.0
4.0,2.0,23,26,1.0,,2.0,3400.0,17.437953,78.283138,8000.0,30.0,0,0,0,0,0,0,0,0,0,Villa,Semi_Furnished,East,5_10_yrs,Unknown,XL,2,: ,70147884,J70147884,17.0,2.8903717578961645,6000000000.0,3400.0,: ,Villa,1500000000.0,30.0,8000.0
2.0,31.0,8,8,15.0,0.7419354838709677,1.0,1245.0,17.42278,78.34724,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Medium,1,: ,70146324,D70146324,41.0,3.7376696182833684,5200000000.0,1245.0,: ,Apartment,2600000000.0,30.0,8000.0
3.0,14.0,7,7,25.0,0.14285714285714285,1.0,1500.0,17.3923634,78.3621784,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Medium,1,: ,70140536,A70140536,28.0,3.367295829986474,4200000000.0,1500.0,: ,Apartment,1400000000.0,30.0,8000.0
3.0,13.0,21,21,42.0,0.6923076923076923,2.0,1847.0,17.464801,78.39538,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Old,Unknown,Large,2,: ,70135838,L70135838,21.0,3.091042453358316,4000000000.0,1847.0,: ,Apartment,1333333333.3333333,30.0,8000.0
3.0,20.0,23,26,15.0,0.85,1.0,1490.0,17.4609913,78.3532083,8000.0,30.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Unknown,Medium,1,: ,70135692,C70135692,30.0,3.4339872044851463,4500000000.0,1490.0,: ,Apartment,1500000000.0,30.0,8000.0
2.0,1.0,2,2,6.0,,1.0,900.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70128098,T70128098,49000.0,10.799595985047786,4900000.0,900.0,: ,Villa,2450000.0,30.0,8000.0
2.0,1.0,1,1,6.0,,1.0,1134.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70128130,H70128130,46825.0,10.754193883197438,5900000.0,1134.0,: ,Villa,2950000.0,30.0,8000.0
2.0,1.0,5,5,6.0,,1.0,1134.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70128028,Q70128028,46031.0,10.737092085791328,5800000.0,1134.0,: ,Villa,2900000.0,30.0,8000.0
2.0,1.0,5,5,6.0,,1.0,900.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70127006,B70127006,48000.0,10.778977123006351,4800000.0,900.0,: ,Villa,2400000.0,30.0,8000.0
2.0,1.0,2,2,6.0,,1.0,1350.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Medium,1,: ,70128152,D70128152,50666.0,10.83303009008603,7600000.0,1350.0,: ,Villa,3800000.0,30.0,8000.0
2.0,1.0,3,3,6.0,,1.0,1350.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Medium,1,: ,70128066,O70128066,50000.0,10.819798284210286,7500000.0,1350.0,: ,Villa,3750000.0,30.0,8000.0
2.0,1.0,1,1,6.0,,1.0,1134.0,17.435904,78.66222,8000.0,30.0,1,0,0,1,0,1,0,0,0,Villa,Semi_Furnished,East,Under_Construction,Sale,Small,1,: ,70128204,T70128204,38492.0,10.558231685563127,4850000.0,1134.0,: ,Villa,2425000.0,30.0,8000.0
3.0,5.0,6,8,15.0,0.4,1.0,1760.0,17.427197,78.44375,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Medium,1,: ,70112204,A70112204,18.0,2.9444389791664403,3200000000.0,1760.0,: ,Apartment,1066666666.6666666,30.0,8000.0
2.0,33.0,25,28,15.0,0.36363636363636365,1.0,1353.0,17.5468498,78.3650231,8000.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70101262,Q70101262,8750.0,9.076923258535832,7000000.0,1353.0,: ,Apartment,3500000.0,30.0,8000.0
3.0,22.0,27,27,15.0,0.45454545454545453,2.0,1840.0,17.39652,78.33813,8000.0,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Large,2,: ,70031772,R70031772,8087.0,8.998136760700307,14700000.0,1840.0,: ,Apartment,4900000.0,30.0,8000.0
3.0,20.0,8,8,48.0,0.65,4.0,2165.0,17.42278,78.34724,8000.0,60.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Sale,Large,3+,: ,69928344,Y69928344,10800.0,9.287394001418473,23400000.0,2165.0,: ,Apartment,7800000.0,60.0,8000.0
3.0,15.0,8,8,25.0,0.8,3.0,1800.0,17.3923634,78.3621784,8000.0,60.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,3+,: ,69921810,N69921810,30.0,3.4339872044851463,5500000000.0,1800.0,: ,Apartment,1833333333.3333333,60.0,8000.0
3.0,30.0,7,7,8.0,0.3333333333333333,1.0,2075.0,17.3923634,78.3621784,8000.0,60.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Large,1,: ,69921554,F69921554,31.0,3.4657359027997265,6500000000.0,2075.0,: ,Apartment,2166666666.6666665,60.0,8000.0
4.0,33.0,7,8,8.0,0.21212121212121213,2.0,5300.0,17.4480919,78.3787508,8000.0,60.0,0,1,1,0,0,0,1,0,0,Apartment,Furnished,North,Resale_Old,Unknown,XXL,2,: ,67537914,O67537914,12000.0,9.392745258631441,63600000.0,5300.0,: ,Apartment,15900000.0,60.0,8000.0
3.0,35.0,8,8,10.0,0.8571428571428571,1.0,1993.0,17.4359437,78.3416731,8000.0,60.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Large,1,: ,69920110,C69920110,35.0,3.58351893845611,7000000000.0,1993.0,: ,Apartment,2333333333.3333335,60.0,8000.0
3.0,15.0,8,8,15.0,1.0,1.0,1700.0,17.4609913,78.3532083,8000.0,60.0,0,0,0,0,0,0,1,1,0,Apartment,Furnished,East,Resale_Very_Old,Unknown,Medium,1,: ,69919904,N69919904,36.0,3.6109179126442243,6200000000.0,1700.0,: ,Apartment,2066666666.6666667,60.0,8000.0
3.0,5.0,5,7,49.0,0.2,1.0,1760.0,17.433369,78.4121,8000.0,30.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Unknown,Medium,1,: ,69800640,H69800640,18.0,2.9444389791664403,3200000000.0,1760.0,: ,Apartment,1066666666.6666666,30.0,8000.0
2.0,12.0,8,10,1.0,0.6666666666666666,2.0,1300.0,17.492871,78.239079,8000.0,5.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,2,: ,70929846,U70929846,3500.0,8.160803920954665,4500000.0,1300.0,: ,Apartment,2250000.0,5.0,8000.0
4.0,4.0,7,9,4.0,0.75,3.0,3300.0,17.261839,78.54463,8000.0,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Sale,XL,3+,: ,70862138,R70862138,10606.0,9.26926943950547,35000000.0,3300.0,: ,Apartment,8750000.0,7.0,8000.0
4.0,3.0,8,11,49.0,,3.0,3200.0,17.38504,78.48667,8000.0,7.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,XL,3+,: ,69644118,G69644118,5312.0,8.577911926450943,17000000.0,3200.0,: ,Villa,4250000.0,7.0,8000.0
4.0,3.0,8,11,1.0,,3.0,3900.0,17.477415,78.227409,8000.0,7.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,XL,3+,: ,69628790,I69628790,5641.0,8.637993891561942,21000000.0,3900.0,: ,Villa,5250000.0,7.0,8000.0
3.0,2.0,8,10,3.0,,2.0,1972.0,17.20869,78.47603,8000.0,7.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,Large,2,: ,70868908,P70868908,4563.0,8.425954710981966,9000000.0,1972.0,: ,Villa,3000000.0,7.0,8000.0
2.0,12.0,8,11,49.0,0.5,2.0,1300.0,17.38504,78.48667,8000.0,7.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Medium,2,: ,69641820,P69641820,3500.0,8.160803920954665,4550000.0,1300.0,: ,Apartment,2275000.0,7.0,8000.0
2.0,5.0,7,7,12.0,0.6,1.0,1110.0,17.4519826,78.3010732,6230.0,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Sale,Small,1,Nallagandla,70423238,X70423238,6260.0,8.74209519574531,6948999.999999999,1110.0,Nallagandla,Apartment,3474499.9999999995,7.0,6230.0
3.0,35.0,8,11,10.0,0.34285714285714286,2.0,1492.0,17.4359437,78.3416731,37.0,7.0,0,0,0,0,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Unknown,Medium,2,Gachibowli,70850672,O70850672,40.0,3.713572066704308,6000000000.0,1492.0,Gachibowli,Apartment,2000000000.0,7.0,37.0
2.0,18.0,8,10,0.0,0.3333333333333333,1.0,1300.0,17.443855,78.250431,8000.0,7.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70810528,A70810528,3200.0,8.071218539969863,4160000.0,1300.0,: ,Apartment,2080000.0,7.0,8000.0
3.0,2.0,8,11,49.0,,2.0,2100.0,17.38504,78.48667,8000.0,7.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,Large,2,: ,70809204,J70809204,4523.0,8.41715183723601,9500000.0,2100.0,: ,Villa,3166666.6666666665,7.0,8000.0
3.0,7.0,8,8,44.0,0.14285714285714285,1.0,1743.0,17.440084,78.348915,8000.0,14.0,0,0,0,0,0,1,1,0,0,Apartment,Furnished,NE,Under_Construction,Unknown,Medium,1,: ,70580550,P70580550,24.0,3.2188758248682006,4300000000.0,1743.0,: ,Apartment,1433333333.3333333,14.0,8000.0
2.0,3.0,8,8,0.0,,1.0,200.0,17.23238,78.53542,8000.0,14.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Sale,Micro,1,: ,70779330,V70779330,103762.0,11.549864731448224,20800000.0,200.0,: ,Villa,10400000.0,14.0,8000.0
3.0,3.0,8,10,10.0,,2.0,1620.0,17.20869,78.47603,8000.0,14.0,0,1,1,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Sale,Medium,2,: ,70772070,F70772070,91666.0,11.425917724337623,16500000.0,1620.0,: ,Villa,5500000.0,14.0,8000.0
2.0,18.0,8,8,1.0,,1.0,1323.0,17.477415,78.227409,8000.0,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Sale,Medium,1,: ,70756430,R70756430,3200.0,8.071218539969863,4234000.0,1323.0,: ,Apartment,2117000.0,14.0,8000.0
