PROP_ID,location,AREA,PRICE,BEDROOM_NUM,MIN_AREA_SQFT,MAX_AREA_SQFT,AMENITIES,AGE,FLOOR_NUM,TOTAL_FLOOR,BALCONY_NUM,TOTAL_LANDMARK_COUNT,REGISTERED_DAYS,PROPERTY_TYPE,FURNISH,FACING,VERIFIED,LAT,LNG
N65637444,beeramguda,beeramguda,4254000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,3.0,50.0,28.0,flat,semi-furnished,east,0,17.5090182,78.3001801
Y66679768,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,12.0,4.0,5.0,3.0,6.0,28.0,flat,semi-furnished,east,0,17.542319,78.226934
N62458986,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,30.0,28.0,flat,semi-furnished,east,0,17.39406,78.36492
D66406972,unknown,unknown,4956000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,0.0,28.0,flat,semi-furnished,unknown,0,,
R66406958,unknown,unknown,4956000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
L66290640,unknown,unknown,4840000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,0.0,28.0,flat,semi-furnished,west,0,,
K66290624,unknown,unknown,4840000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
E63887670,unknown,unknown,4549000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,3.0,0.0,28.0,flat,semi-furnished,east,0,,
T63833904,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,12.0,4.0,5.0,3.0,0.0,28.0,flat,semi-furnished,east,0,,
M65338158,unknown,unknown,4400000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,2.0,6.0,28.0,flat,semi-furnished,east,0,17.548606,78.210422
C65621876,unknown,unknown,4551000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,3.0,6.0,28.0,flat,semi-furnished,east,0,17.542319,78.226934
Z65621930,muthangi,muthangi,4750000.0,2.0,1260.0,1260.0,,12.0,4.0,5.0,3.0,6.0,28.0,flat,semi-furnished,east,0,17.542319,78.226934
N63834286,unknown,unknown,4550000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,3.0,0.0,28.0,flat,semi-furnished,east,0,,
X63887926,unknown,unknown,4750000.0,2.0,1260.0,1260.0,,12.0,2.0,5.0,3.0,50.0,28.0,flat,semi-furnished,east,0,17.5090182,78.3001801
Y63887802,unknown,unknown,4650000.0,2.0,1240.0,1240.0,,12.0,2.0,5.0,3.0,0.0,28.0,flat,semi-furnished,east,0,,
F65260178,unknown,unknown,4551000.0,2.0,1215.0,1215.0,,12.0,4.0,5.0,2.0,6.0,28.0,flat,semi-furnished,east,0,17.548606,78.210422
A62420898,unknown,unknown,4750000.0,2.0,1260.0,1260.0,,12.0,4.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
Y65260234,unknown,unknown,4350000.0,2.0,1240.0,1240.0,,12.0,2.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
W65260094,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,12.0,4.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
M65337954,unknown,unknown,6725000.0,3.0,1600.0,1600.0,,12.0,3.0,5.0,2.0,50.0,28.0,flat,semi-furnished,east,0,17.5203424,78.3970205
G65337888,unknown,unknown,6830000.0,3.0,1600.0,1600.0,,12.0,3.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
C65338008,unknown,unknown,4550000.0,2.0,1260.0,1260.0,,12.0,4.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
B65337716,unknown,unknown,6720000.0,3.0,1600.0,1600.0,,12.0,1.0,5.0,2.0,0.0,28.0,flat,semi-furnished,east,0,,
Y68580466,unknown,unknown,4950000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,46.0,28.0,flat,semi-furnished,unknown,0,17.5330867548758,78.2682745858627
L65338114,unknown,unknown,4500000.0,2.0,1240.0,1240.0,,12.0,4.0,5.0,2.0,0.0,28.0,flat,semi-furnished,unknown,0,,
O65337820,unknown,unknown,7250000.0,3.0,1610.0,1610.0,,12.0,3.0,5.0,2.0,47.0,28.0,flat,semi-furnished,unknown,0,17.496402,78.3941299
E68580476,unknown,unknown,4960000.0,2.0,1100.0,1100.0,,12.0,2.0,5.0,2.0,50.0,28.0,flat,semi-furnished,east,0,17.5090182,78.3001801
L62458956,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,west,0,17.514614,78.33945
C62458924,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,west,0,17.515013,78.33899
M62421094,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,east,0,17.515013,78.33899
L62458966,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,west,0,17.515013,78.33899
G62421154,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,49.0,28.0,flat,semi-furnished,west,0,17.515013,78.33899
T62459044,unknown,unknown,4340000.0,2.0,1215.0,1215.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,east,0,17.515013,78.33899
A62421006,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,49.0,28.0,flat,semi-furnished,east,0,17.515013,78.33899
O62459060,unknown,unknown,4340000.0,2.0,1215.0,1215.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,west,0,17.51459,78.33948
R62458910,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,49.0,28.0,flat,semi-furnished,east,0,17.51459,78.33948
R62421134,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,49.0,28.0,flat,semi-furnished,north-east,0,17.51459,78.33948
A62420962,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,50.0,28.0,flat,semi-furnished,east,0,17.531847,78.29359
R62459024,unknown,unknown,4340000.0,2.0,1215.0,1215.0,,20.0,4.0,5.0,1.0,50.0,28.0,flat,semi-furnished,east,0,17.531847,78.29359
B62420986,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,48.0,28.0,flat,semi-furnished,west,0,17.531643,78.293884
A62459034,unknown,unknown,4340000.0,2.0,1215.0,1215.0,,20.0,4.0,5.0,1.0,48.0,28.0,flat,semi-furnished,west,0,17.531643,78.293884
R62458934,unknown,unknown,4340000.0,2.0,1240.0,1240.0,,20.0,4.0,5.0,1.0,48.0,28.0,flat,semi-furnished,east,0,17.531643,78.293884
W62459078,unknown,unknown,4340000.0,2.0,1215.0,1215.0,,20.0,4.0,5.0,1.0,48.0,28.0,flat,semi-furnished,west,0,17.531643,78.293884
L62420932,unknown,unknown,4410000.0,2.0,1260.0,1260.0,,20.0,2.0,5.0,1.0,48.0,28.0,flat,semi-furnished,east,0,17.531643,78.293884
T70256708,unknown,unknown,11600000.0,3.0,1610.0,1610.0,,12.0,11.0,14.0,1.0,12.0,30.0,flat,furnished,east,0,17.39992,78.36983
M70238608,unknown,unknown,19900000.0,3.0,3613.0,3613.0,,12.0,1.0,2.0,1.0,1.0,30.0,villa,semi-furnished,north,0,17.509668,78.196121
B70195252,beverly hills,beverly hills,10500000.0,2.0,1300.0,1300.0,,0.0,5.0,5.0,1.0,0.0,30.0,flat,semi-furnished,east,0,,
F70191852,chandanagar,chandanagar,9000000.0,2.0,1220.0,1220.0,,2.5,9.0,12.0,1.0,0.0,30.0,flat,semi-furnished,west,0,,
J70081418,kompally,kompally,8450000.0,3.0,1690.0,1690.0,,20.0,1.0,5.0,2.0,0.0,30.0,flat,semi-furnished,east,0,,
A70061082,unknown,unknown,6100000.0,2.0,1220.0,1220.0,,0.0,2.0,4.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
O69273546,unknown,unknown,22500000.0,3.0,2150.0,2150.0,,2.5,1.0,1.0,2.0,47.0,30.0,flat,semi-furnished,east,0,17.447862,78.459592
D69273276,unknown,unknown,22500000.0,3.0,1850.0,1850.0,,0.0,1.0,1.0,2.0,0.0,30.0,flat,semi-furnished,east,0,,
Z68799766,unknown,unknown,33000000.0,4.0,3600.0,3600.0,,2.5,3.0,7.0,4.0,49.0,60.0,flat,unfurnished,west,0,17.4609913,78.3532083
E70997108,unknown,unknown,11800000.0,4.0,160.0,160.0,,12.0,2.0,3.0,1.0,5.0,2.0,villa,furnished,west,0,17.4975882,78.6313624
M70970240,unknown,unknown,4695000.0,2.0,850.0,850.0,,12.0,0.0,0.0,2.0,5.0,3.0,villa,furnished,east,0,17.4975882,78.6313624
C70914252,unknown,unknown,11100000.000000002,3.0,2160.0,2160.0,,20.0,0.0,0.0,1.0,2.0,,villa,furnished,unknown,0,17.5280399,78.6540576
U70503828,unknown,unknown,7209999.999999999,3.0,1530.0,1530.0,,12.0,0.0,0.0,1.0,2.0,5.0,villa,furnished,east,0,17.5280399,78.6540576
Y70378980,unknown,unknown,6550000.0,2.0,1150.0,1150.0,,12.0,0.0,1.0,1.0,2.0,30.0,villa,furnished,east,0,17.5280399,78.6540576
D70083032,unknown,unknown,4800000.0,2.0,1098.0,1098.0,,20.0,0.0,1.0,1.0,2.0,7.0,villa,furnished,east,0,17.5280399,78.6540576
H69955826,ecil,ecil,8330000.0,2.0,1800.0,1800.0,,20.0,0.0,1.0,1.0,49.0,30.0,villa,furnished,west,0,17.4630853,78.5699888
Q69902430,unknown,unknown,5800000.0,2.0,100.0,100.0,,12.0,0.0,0.0,1.0,16.0,60.0,villa,furnished,west,0,17.4953835,78.6239692
X71023590,kishareddypet,kishareddypet,15200000.0,4.0,1485.0,1485.0,,12.0,1.0,2.0,2.0,0.0,,villa,semi-furnished,east,0,,
Q70891046,unknown,unknown,21500000.0,3.0,1834.0,1834.0,,0.0,16.0,31.0,1.0,12.0,,flat,furnished,west,1,17.3973794,78.3856447
K70493332,unknown,unknown,22500000.0,3.0,1700.0,1700.0,,0.0,23.0,31.0,1.0,12.0,,flat,furnished,east,1,17.3973794,78.3856447
L70967160,unknown,unknown,18400000.0,3.0,2018.0,2018.0,,2.5,28.0,30.0,1.0,44.0,2.0,flat,semi-furnished,east,1,17.440084,78.348915
J70982642,unknown,unknown,26500000.0,3.0,2210.0,2210.0,,0.0,14.0,19.0,2.0,4.0,2.0,flat,semi-furnished,east,0,17.4609913,78.3532083
V70982638,unknown,unknown,31700000.0,3.0,2645.0,2645.0,,0.0,17.0,19.0,2.0,4.0,2.0,flat,semi-furnished,east,0,17.4609913,78.3532083
I70982634,unknown,unknown,51500000.0,4.0,4095.0,4095.0,,0.0,3.0,19.0,2.0,4.0,2.0,flat,semi-furnished,east,0,17.4609913,78.3532083
U70982630,unknown,unknown,26500000.0,3.0,2215.0,2215.0,,0.0,11.0,19.0,2.0,4.0,2.0,flat,semi-furnished,west,0,17.4609913,78.3532083
A70938460,beeramguda,beeramguda,15000000.0,4.0,2700.0,2700.0,,12.0,2.0,3.0,2.0,50.0,5.0,villa,semi-furnished,east,0,17.5090182,78.3001801
Y70907180,unknown,unknown,14000000.0,3.0,1390.0,1390.0,,12.0,13.0,34.0,1.0,13.0,7.0,flat,semi-furnished,west,0,17.40223,78.3444
H70896222,unknown,unknown,20800000.0,3.0,2045.0,2045.0,,0.0,4.0,10.0,1.0,4.0,7.0,flat,semi-furnished,east,1,17.452404,78.36719
V70896146,unknown,unknown,30400000.0,4.0,3050.0,3050.0,,0.0,10.0,10.0,2.0,4.0,7.0,flat,semi-furnished,west,1,17.4609913,78.3532083
M70896252,unknown,unknown,19100000.0,3.0,1870.0,1870.0,,0.0,7.0,10.0,1.0,4.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
P70898998,unknown,unknown,20000000.0,3.0,2049.0,2049.0,,12.0,7.0,34.0,1.0,13.0,7.0,flat,semi-furnished,east,0,17.40223,78.3444
E70896104,unknown,unknown,23000000.0,3.0,2290.0,2290.0,,0.0,2.0,10.0,2.0,4.0,7.0,flat,furnished,west,1,17.4609913,78.3532083
S70896080,unknown,unknown,23000000.0,3.0,2300.0,2300.0,,0.0,10.0,10.0,2.0,4.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
W70834322,unknown,unknown,15300000.0,4.0,1501.0,1501.0,,12.0,2.0,3.0,3.0,50.0,7.0,villa,semi-furnished,east,0,17.536121,78.289779
P70489404,unknown,unknown,21500000.0,3.0,2280.0,2280.0,,0.0,9.0,10.0,1.0,4.0,7.0,flat,semi-furnished,east,1,17.4609913,78.3532083
O70489570,unknown,unknown,19500000.0,3.0,2671.0,2671.0,,2.5,12.0,14.0,3.0,49.0,7.0,flat,furnished,west,1,17.4609913,78.3532083
L70304890,unknown,unknown,15100000.0,3.0,1500.0,1500.0,,0.0,2.0,3.0,3.0,4.0,14.0,villa,semi-furnished,east,1,17.261839,78.54463
Y70752762,beeramguda,beeramguda,15000000.0,4.0,2700.0,2700.0,,12.0,2.0,3.0,2.0,50.0,14.0,villa,semi-furnished,east,0,17.5090182,78.3001801
N68890564,unknown,unknown,25500000.0,3.0,2700.0,2700.0,,20.0,1.0,2.0,1.0,0.0,14.0,villa,semi-furnished,east,0,17.469239,78.20223
R70744926,unknown,unknown,25000000.0,3.0,2959.0,2959.0,,0.0,9.0,14.0,2.0,41.0,14.0,flat,semi-furnished,east,1,17.454485,78.37039
Q70489302,unknown,unknown,24500000.0,3.0,2185.0,2185.0,,0.0,3.0,10.0,1.0,4.0,14.0,flat,semi-furnished,east,1,17.454485,78.37039
A70562246,unknown,unknown,22500000.0,3.0,2185.0,2185.0,,0.0,2.0,10.0,1.0,4.0,14.0,flat,furnished,west,1,17.454485,78.37039
I70493352,unknown,unknown,19000000.0,3.0,1870.0,1870.0,,0.0,7.0,10.0,1.0,4.0,14.0,flat,semi-furnished,west,1,17.4609913,78.3532083
Y70493350,unknown,unknown,23500000.0,3.0,2300.0,2300.0,,0.0,10.0,10.0,1.0,4.0,14.0,flat,semi-furnished,east,1,17.452614,78.36758
Z69546248,bhanur,bhanur,22000000.0,3.0,2600.0,2600.0,,20.0,0.0,1.0,1.0,3.0,14.0,villa,semi-furnished,east,0,17.47661,78.173427
M70716868,unknown,unknown,16500000.0,3.0,1650.0,1650.0,,0.0,2.0,8.0,2.0,41.0,14.0,flat,furnished,north,0,17.454262,78.366306
E70678326,unknown,unknown,23000000.0,3.0,2055.0,2055.0,,0.0,3.0,30.0,1.0,8.0,14.0,flat,semi-furnished,east,0,17.3923634,78.3621784
A70660416,krishna reddy pet,krishna reddy pet,19000000.0,4.0,3400.0,3400.0,,12.0,2.0,3.0,2.0,50.0,14.0,villa,semi-furnished,east,0,17.536121,78.289779
T70660234,wadakpally,wadakpally,15000000.0,4.0,2700.0,2700.0,,12.0,2.0,3.0,2.0,0.0,14.0,villa,semi-furnished,east,0,17.563151,78.296336
E70605470,unknown,unknown,28600000.0,4.0,2860.0,2860.0,,20.0,2.0,10.0,2.0,4.0,21.0,flat,semi-furnished,west,1,17.4525975,78.3675771
O70565378,unknown,unknown,6800000.0,3.0,1100.0,1100.0,,7.5,3.0,5.0,1.0,49.0,21.0,flat,unfurnished,north,0,17.38504,78.48667
Z70512396,unknown,unknown,2800000.0,1.0,530.0,530.0,,7.5,2.0,2.0,1.0,50.0,21.0,flat,unfurnished,east,0,17.426833,78.534737
K70511006,beeramguda,beeramguda,19000000.0,4.0,3400.0,3400.0,,12.0,1.0,2.0,2.0,50.0,21.0,villa,semi-furnished,west,0,17.5090182,78.3001801
Y70510790,beeramguda,beeramguda,15000000.0,4.0,1503.0,1503.0,,12.0,1.0,2.0,3.0,50.0,21.0,villa,semi-furnished,east,0,17.5090182,78.3001801
X70489464,unknown,unknown,26000000.0,3.0,2440.0,2440.0,,2.5,11.0,14.0,1.0,48.0,28.0,flat,furnished,east,0,17.42278,78.34724
T70470200,unknown,unknown,21600000.0,3.0,2160.0,2160.0,,7.5,0.0,0.0,0.0,50.0,30.0,villa,semi-furnished,east,0,17.435821,78.560357
C70470164,unknown,unknown,7500000.0,2.0,1050.0,1050.0,,20.0,3.0,5.0,1.0,50.0,30.0,flat,unfurnished,north,0,17.434712,78.51859
G70419922,unknown,unknown,5500000.0,2.0,1125.0,1125.0,,7.5,1.0,3.0,1.0,49.0,30.0,flat,furnished,east,0,17.38504,78.48667
X70296870,unknown,unknown,14900000.0,4.0,2700.0,2700.0,,12.0,2.0,3.0,3.0,50.0,30.0,villa,semi-furnished,east,0,17.5090182,78.3001801
H70296460,unknown,unknown,14900000.0,4.0,1503.0,1503.0,,12.0,2.0,5.0,3.0,50.0,30.0,villa,furnished,west,0,17.536121,78.289779
F70257296,unknown,unknown,13700000.000000002,3.0,1558.0,1558.0,,20.0,4.0,4.0,2.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
R70235066,unknown,unknown,4200000.0,2.0,950.0,950.0,,7.5,3.0,5.0,1.0,50.0,30.0,flat,furnished,north,0,17.435821,78.560357
E70222620,unknown,unknown,25000000.0,8.0,2250.0,2250.0,,7.5,2.0,3.0,3.0,50.0,30.0,villa,unfurnished,south,0,17.435821,78.560357
Q70222542,unknown,unknown,20700000.0,3.0,2500.0,2500.0,,20.0,1.0,5.0,2.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
N70198088,unknown,unknown,6200000.0,2.0,900.0,900.0,,7.5,1.0,5.0,1.0,50.0,30.0,flat,semi-furnished,south,0,17.4068127,78.5476296
N70181316,unknown,unknown,5000000.0,2.0,960.0,960.0,,7.5,3.0,5.0,1.0,0.0,30.0,flat,semi-furnished,west,0,,
V70149200,bachupally,bachupally,7500000.0,3.0,1445.0,1445.0,,0.0,4.0,5.0,2.0,10.0,30.0,flat,semi-furnished,west,0,17.5468498,78.3650231
Y70129926,unknown,unknown,12500000.0,3.0,1810.0,1810.0,,0.0,4.0,5.0,2.0,50.0,30.0,flat,furnished,east,0,17.435821,78.560357
K70127032,unknown,unknown,3800000.0,2.0,750.0,750.0,,7.5,3.0,5.0,1.0,49.0,30.0,flat,semi-furnished,east,0,17.38504,78.48667
B70112276,unknown,unknown,6000000.0,3.0,1160.0,1160.0,,7.5,4.0,4.0,2.0,0.0,30.0,flat,semi-furnished,north,0,,
J70111630,banjara hills,banjara hills,31600000.0,4.0,1800.0,1800.0,,7.5,1.0,2.0,2.0,46.0,30.0,villa,furnished,south,0,17.4164707,78.4382469
G70080172,muthangi,muthangi,8000000.0,3.0,2000.0,2000.0,,12.0,1.0,2.0,3.0,6.0,30.0,villa,semi-furnished,east,0,17.542319,78.226934
M70060562,unknown,unknown,14200000.0,4.0,2765.0,2765.0,,12.0,2.0,3.0,3.0,50.0,30.0,villa,semi-furnished,east,0,17.536121,78.289779
B70039036,pragathi nagar,pragathi nagar,7500000.0,3.0,1450.0,1450.0,,20.0,4.0,5.0,2.0,50.0,30.0,flat,semi-furnished,north,0,17.5203424,78.3970205
E70037956,kondapur,kondapur,21800000.0,3.0,2400.0,2400.0,,0.0,8.0,8.0,2.0,49.0,30.0,flat,semi-furnished,west,0,17.4609913,78.3532083
K70037906,hi tech city,hi tech city,52500000.0,3.0,2595.0,2595.0,,2.5,28.0,36.0,1.0,13.0,30.0,flat,semi-furnished,west,0,17.4480919,78.3787508
V69989308,unknown,unknown,48800000.0,4.0,3600.0,3600.0,,20.0,2.0,3.0,3.0,0.0,30.0,villa,semi-furnished,east,0,17.436949,78.268649
P71027018,unknown,unknown,13000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,47.0,0.0,villa,semi-furnished,north-east,0,17.5337007,78.401286
V71026952,unknown,unknown,14000000.0,5.0,1800.0,1800.0,,12.0,2.0,3.0,2.0,4.0,0.0,villa,semi-furnished,north-east,0,17.56162,78.40555
Z71026932,unknown,unknown,12000000.0,6.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,4.0,0.0,villa,semi-furnished,east,0,17.56162,78.40555
R71026906,unknown,unknown,10000000.0,6.0,1800.0,1800.0,,12.0,2.0,3.0,3.0,0.0,0.0,villa,semi-furnished,north-east,0,17.61031,78.39133
D71026886,unknown,unknown,9000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,0.0,0.0,villa,semi-furnished,north-east,0,17.61031,78.39133
Z71026870,unknown,unknown,15000000.0,6.0,1800.0,1800.0,,12.0,2.0,3.0,2.0,50.0,0.0,villa,semi-furnished,north-east,0,17.5090182,78.3001801
S71026850,unknown,unknown,13000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,2.0,50.0,0.0,villa,semi-furnished,north-east,0,17.5090182,78.3001801
I70996428,unknown,unknown,13000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,50.0,2.0,villa,semi-furnished,north-east,0,17.5179636,78.3813785
V70996180,unknown,unknown,11000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,6.0,2.0,villa,semi-furnished,east,0,17.5564,78.36389
U70996040,unknown,unknown,12000000.0,5.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,10.0,2.0,villa,semi-furnished,north-east,0,17.5468498,78.3650231
V70995944,unknown,unknown,14000000.0,6.0,1503.0,1503.0,,12.0,2.0,3.0,2.0,13.0,2.0,villa,semi-furnished,east,0,17.5789054,78.4268758
N70995846,unknown,unknown,15000000.0,6.0,1800.0,1800.0,,12.0,2.0,3.0,3.0,0.0,2.0,villa,semi-furnished,east,0,17.626354,78.400816
Z70994454,unknown,unknown,12000000.0,6.0,1503.0,1503.0,,12.0,2.0,3.0,3.0,0.0,2.0,villa,semi-furnished,east,0,17.626354,78.400816
T70990384,unknown,unknown,14300000.0,3.0,1440.0,1440.0,,20.0,1.0,2.0,1.0,39.0,2.0,villa,semi-furnished,east,0,17.553842,78.273153
Q70959692,unknown,unknown,6500000.0,3.0,1600.0,1600.0,,12.0,11.0,33.0,2.0,10.0,4.0,flat,semi-furnished,east,0,17.5468498,78.3650231
I70959672,unknown,unknown,5500000.0,2.0,1200.0,1200.0,,12.0,25.0,33.0,1.0,10.0,4.0,flat,semi-furnished,east,0,17.5468498,78.3650231
Q70959652,unknown,unknown,7000000.0,3.0,1600.0,1600.0,,12.0,14.0,33.0,2.0,50.0,4.0,flat,semi-furnished,east,0,17.5179636,78.3813785
D70959572,unknown,unknown,7200000.0,3.0,1600.0,1600.0,,12.0,21.0,33.0,2.0,50.0,4.0,flat,semi-furnished,north-east,0,17.5203424,78.3970205
U70959548,unknown,unknown,5400000.0,2.0,1200.0,1200.0,,12.0,17.0,33.0,1.0,50.0,4.0,flat,semi-furnished,north-east,0,17.5203424,78.3970205
W68238514,unknown,unknown,64900000.0,4.0,4146.0,4146.0,,20.0,2.0,3.0,1.0,15.0,4.0,villa,semi-furnished,west,1,17.4653919,78.2632133
N70881308,unknown,unknown,11000000.0,2.0,1385.0,1385.0,,20.0,6.0,12.0,1.0,50.0,5.0,flat,semi-furnished,east,1,17.471308969470805,78.35772746316867
G70912126,unknown,unknown,14400000.0,3.0,2210.0,2210.0,,12.0,1.0,2.0,1.0,39.0,6.0,villa,semi-furnished,east,0,17.553842,78.273153
Q70865956,unknown,unknown,11200000.000000002,2.0,1250.0,1250.0,,12.0,6.0,27.0,1.0,10.0,7.0,flat,semi-furnished,west,0,17.4480919,78.3787508
O70865844,unknown,unknown,10000000.0,2.0,1180.0,1180.0,,20.0,8.0,12.0,1.0,10.0,7.0,flat,semi-furnished,west,0,17.4359437,78.3416731
E70865746,unknown,unknown,14000000.0,3.0,1655.0,1655.0,,20.0,8.0,12.0,1.0,10.0,7.0,flat,semi-furnished,west,0,17.4359437,78.3416731
M70843988,unknown,unknown,21500000.0,3.0,1957.0,1957.0,,20.0,13.0,32.0,1.0,13.0,7.0,flat,semi-furnished,east,0,17.40223,78.3444
V70826052,unknown,unknown,3700000.0,2.0,1100.0,1100.0,,12.0,9.0,11.0,1.0,0.0,7.0,flat,semi-furnished,east,0,17.626354,78.400816
C70826028,unknown,unknown,4500000.0,3.0,1400.0,1400.0,,12.0,3.0,11.0,2.0,13.0,7.0,flat,semi-furnished,east,0,17.5789054,78.4268758
Q70825946,unknown,unknown,3900000.0,2.0,1100.0,1100.0,,12.0,5.0,11.0,1.0,13.0,7.0,flat,semi-furnished,east,0,17.5789054,78.4268758
Z70817736,unknown,unknown,5160000.0,2.0,1200.0,1200.0,,20.0,3.0,5.0,2.0,6.0,7.0,flat,semi-furnished,east,0,17.5564,78.36389
F70804476,unknown,unknown,21800000.0,3.0,2384.0,2384.0,,20.0,1.0,2.0,2.0,49.0,7.0,villa,semi-furnished,east,0,17.38504,78.48667
B70802882,unknown,unknown,21000000.0,3.0,1834.0,1834.0,,0.0,29.0,31.0,1.0,12.0,7.0,flat,semi-furnished,west,0,17.3973794,78.3856447
H70793728,kondapur,kondapur,3200000.0,1.0,500.0,500.0,,12.0,1.0,6.0,1.0,49.0,7.0,flat,semi-furnished,east,0,17.4609913,78.3532083
S70792916,unknown,unknown,24700000.000000004,3.0,2780.0,2780.0,,20.0,1.0,2.0,2.0,8.0,7.0,villa,semi-furnished,east,0,17.428952,78.197469
I70750936,unknown,unknown,9500000.0,2.0,1210.0,1210.0,,0.0,3.0,5.0,1.0,49.0,14.0,flat,furnished,west,0,17.4609913,78.3532083
Z70088752,unknown,unknown,24300000.0,3.0,2430.0,2430.0,,2.5,14.0,14.0,2.0,43.0,14.0,flat,furnished,west,1,17.4213447,78.3409343
G70707792,unknown,unknown,8700000.0,2.0,1104.0,1104.0,,0.0,4.0,5.0,1.0,49.0,14.0,flat,semi-furnished,north-east,1,17.516907,78.34283
M70707716,unknown,unknown,8650000.0,2.0,1106.0,1106.0,,0.0,2.0,5.0,1.0,49.0,14.0,flat,unfurnished,north-east,1,17.516907,78.34283
L70707652,unknown,unknown,8600000.0,2.0,1105.0,1105.0,,0.0,1.0,12.0,1.0,49.0,14.0,flat,semi-furnished,east,1,17.516907,78.34283
J70707858,unknown,unknown,8640000.0,2.0,1107.0,1107.0,,0.0,1.0,5.0,1.0,50.0,14.0,flat,semi-furnished,north-east,1,17.450455,78.424385
T70707958,unknown,unknown,9400000.0,2.0,1385.0,1385.0,,0.0,4.0,10.0,1.0,11.0,14.0,flat,semi-furnished,north-east,1,17.509181,78.3521088
B70684394,unknown,unknown,18000000.0,4.0,2960.0,2960.0,,20.0,1.0,2.0,2.0,49.0,14.0,villa,semi-furnished,north-east,0,17.4609913,78.3532083
U70684156,unknown,unknown,23000000.0,4.0,3100.0,3100.0,,20.0,0.0,1.0,2.0,47.0,14.0,villa,semi-furnished,north-east,0,17.4359437,78.3416731
Z70684026,unknown,unknown,16000000.0,4.0,2500.0,2500.0,,20.0,0.0,1.0,2.0,26.0,14.0,villa,unfurnished,north-east,0,17.40223,78.3444
L70683702,unknown,unknown,20000000.0,4.0,3000.0,3000.0,,20.0,2.0,3.0,1.0,26.0,14.0,villa,semi-furnished,north-east,0,17.40223,78.3444
E70680196,unknown,unknown,18000000.0,4.0,3000.0,3000.0,,20.0,0.0,1.0,2.0,50.0,14.0,villa,semi-furnished,east,0,17.4011618,78.37569
R70663678,unknown,unknown,9206000.0,3.0,1615.0,1615.0,,20.0,3.0,5.0,2.0,50.0,14.0,flat,semi-furnished,east,0,17.5203424,78.3970205
