BEDROOM_NUM_CLEAN,TOTAL_FLOOR,FEATURE_COUNT,AMENITY_COUNT,LANDMARK_COUNT,FLOOR_RATIO,BALCONY_NUM,AREA_SQFT,LATITUDE,LONGITUDE,LISTING_AGE_DAYS,IS_READY_TO_MOVE,IS_UNDER_CONSTR,IS_RERA,IS_RESALE,IS_NEW_BOOKING,IS_VERIFIED,HAS_SOCIETY,IS_TOP_FLOOR,IS_GROUND_FLOOR,PROP_TYPE_CLEAN,FURNISH_LABEL,FACING_LABEL,AGE_LABEL,AREA_BUCKET,BALCONY_BUCKET,LOCALITY,TARGET_PRICE_SQFT,FLOOR_RATIO_WAS_MISSING,BALCONY_NUM_WAS_MISSING,BEDROOM_NUM_CLEAN_WAS_MISSING,TOTAL_FLOOR_WAS_MISSING
2.0,2.0,3,3,8.0,0.5384615384615384,1.0,1301.0,17.536009,78.3587,21.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,NW,Resale_Very_Old,Medium,1,: ,5556.0,1,0,0,0
3.0,1.0,8,8,43.0,0.5384615384615384,2.0,1455.0,17.518515,78.30385,21.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Medium,2,: ,6180.0,1,0,0,0
3.0,1.0,15,17,1.0,0.5384615384615384,2.0,2120.0,17.29118,78.61292,21.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,7000.0,1,0,0,0
2.0,5.0,1,1,17.0,0.5384615384615384,1.0,1344.0,17.457998,78.29839,28.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,SW,Resale_Very_Old,Medium,1,: ,6599.0,1,0,0,1
2.0,5.0,9,9,4.0,0.6,2.0,1075.0,17.541164,78.30037,28.0,1,0,0,1,0,0,0,0,0,Builder_Floor,Furnished,East,Resale_Very_Old,Small,2,: ,3522.0,0,0,0,0
2.0,1.0,0,0,47.0,0.5384615384615384,1.0,900.0,17.537672,78.28583,28.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Very_Old,Small,1,: ,48000.0,1,0,0,0
4.0,2.0,0,0,50.0,0.5384615384615384,1.0,1017.0,17.5090182,78.3001801,28.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Very_Old,Small,1,: ,101769.0,1,0,0,0
4.0,2.0,1,1,50.0,0.5384615384615384,1.0,140.0,17.5090182,78.3001801,28.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Micro,1,: ,89285.0,1,0,0,0
2.0,2.0,7,7,4.0,0.5384615384615384,1.0,1350.0,17.541164,78.30037,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,1,: ,44000.0,1,0,0,0
4.0,2.0,1,1,6.0,0.5384615384615384,1.0,900.0,17.546556,78.29298,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,SE,Resale_Very_Old,Small,1,: ,68000.0,1,0,0,0
3.0,17.0,9,11,4.0,0.7058823529411765,1.0,1645.0,17.48,78.39,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,: ,6018.0,0,0,0,0
3.0,1.0,8,8,50.0,0.5384615384615384,2.0,2249.0,17.536121,78.289779,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Large,2,: ,4352.0,1,0,0,0
4.0,1.0,8,8,47.0,0.5384615384615384,2.0,1368.0,17.49182,78.32617,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,62632.0,1,0,0,0
2.0,1.0,3,3,3.0,0.5384615384615384,1.0,1350.0,17.575068,78.253963,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Old,Medium,1,: ,50000.0,1,0,0,0
2.0,5.0,8,8,49.0,0.5384615384615384,1.0,1350.0,17.49332,78.41363,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,44370.0,1,0,0,1
2.0,5.0,0,0,6.0,0.5384615384615384,1.0,1080.0,17.542319,78.226934,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,60000.0,1,0,0,1
2.0,5.0,2,2,17.0,0.5384615384615384,1.0,1593.0,17.457998,78.29839,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,Resale_Very_Old,Medium,1,: ,38930.0,1,0,0,1
4.0,1.0,8,10,50.0,0.5384615384615384,2.0,1350.0,17.536121,78.289779,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,2,: ,82270.0,1,0,0,0
2.0,5.0,6,6,43.0,0.5384615384615384,1.0,990.0,17.518469,78.30385,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,SE,Resale_Very_Old,Small,1,: ,81818.0,1,0,0,1
2.0,1.0,0,0,6.0,0.5384615384615384,0.0,1125.0,17.548606,78.210422,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Small,Unknown,: ,49600.0,1,0,0,0
2.0,5.0,8,8,50.0,0.6,2.0,1300.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,2,: ,3154.0,0,0,0,0
2.0,1.0,1,1,9.0,0.5384615384615384,1.0,1350.0,17.437532,78.5984,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,83333.0,1,0,0,0
3.0,47.0,18,20,50.0,0.0425531914893617,1.0,1900.0,17.467498,78.34991,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,1,: ,5800.0,0,0,0,0
2.0,1.0,2,2,50.0,0.5384615384615384,1.0,900.0,28.653386,77.228165,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Old,Small,1,: ,60000.0,1,0,0,0
2.0,1.0,3,3,49.0,0.5384615384615384,1.0,999.0,17.53286,78.27255,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Small,1,: ,63063.0,1,0,0,0
3.0,43.0,8,8,48.0,0.6046511627906976,2.0,2895.0,17.41214,78.36431,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,XL,2,: ,5483.0,0,0,0,0
2.0,1.0,0,0,36.0,0.5384615384615384,1.0,1350.0,17.53113,78.297,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,49666.0,1,0,0,0
4.0,2.0,0,0,49.0,0.5384615384615384,1.0,1116.0,17.379839,78.576416,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Small,1,: ,76612.0,1,0,0,0
3.0,6.0,13,15,7.0,0.1666666666666666,2.0,1344.0,17.543634,78.293712,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,Unknown,Resale_Very_Old,Medium,2,: ,3661.0,0,0,0,0
2.0,5.0,8,8,38.0,0.5384615384615384,1.0,1350.0,17.545926,78.285736,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,1,: ,43333.0,1,0,0,1
4.0,2.0,8,8,47.0,0.5384615384615384,2.0,1512.0,17.49182,78.32617,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,2,: ,58214.0,1,0,0,0
3.0,1.0,8,8,50.0,0.5384615384615384,2.0,1494.0,17.5090182,78.30018010000003,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,Resale_Very_Old,Medium,2,: ,54684.0,1,0,0,0
2.0,1.0,2,2,50.0,0.5384615384615384,1.0,1350.0,17.450594,78.42439,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,56666.0,1,0,0,0
4.0,2.0,0,0,49.0,0.5384615384615384,1.0,999.0,17.441887,78.429955,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,85585.0,1,0,0,0
2.0,1.0,0,0,47.0,0.5384615384615384,1.0,1197.0,17.537672,78.28583,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,48872.0,1,0,0,0
2.0,1.0,0,0,50.0,0.5384615384615384,1.0,1332.0,17.450594,78.42439,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,48648.0,1,0,0,0
2.0,5.0,0,0,6.0,0.8,1.0,1005.0,17.542319,78.226934,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,Unknown,Resale_Very_Old,Small,1,: ,3980.0,0,0,0,0
2.0,6.0,13,15,50.0,0.1666666666666666,1.0,1100.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Small,1,: ,3868.0,0,0,0,0
4.0,2.0,4,4,6.0,0.5384615384615384,1.0,1197.0,17.546556,78.29298,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,87218.0,1,0,0,0
2.0,1.0,2,2,50.0,0.5384615384615384,0.0,1350.0,17.450594,78.42439,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,NE,Resale_Very_Old,Medium,Unknown,: ,52000.0,1,0,0,0
2.0,5.0,6,6,49.0,0.5384615384615384,1.0,1215.0,17.53286,78.27255,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,1,: ,5362.0,1,0,0,1
4.0,2.0,8,8,47.0,0.5384615384615384,3.0,1530.0,17.49182,78.32617,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,3+,: ,58764.0,1,0,0,0
2.0,5.0,1,1,6.0,0.4,1.0,1105.0,17.560525,78.215963,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Small,1,: ,3710.0,0,0,0,0
2.0,5.0,2,3,50.0,0.4,0.0,1150.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,North,Resale_Very_Old,Small,Unknown,: ,4695.0,0,0,0,0
2.0,5.0,12,12,50.0,0.5384615384615384,1.0,1050.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Small,1,: ,4754.0,1,0,0,0
4.0,2.0,1,1,50.0,0.5384615384615384,1.0,1440.0,17.5090182,78.3001801,30.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,1,Beeramguda,100000.0,1,0,0,0
2.0,5.0,8,8,47.0,0.6,2.0,1150.0,17.49182,78.32617,30.0,1,0,0,1,0,0,1,0,0,Apartment,Unfurnished,East,Resale_Very_Old,Small,2,: ,3927.0,0,0,0,0
2.0,6.0,8,8,50.0,0.8333333333333334,1.0,1200.0,17.536121,78.289779,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Small,1,: ,3342.0,0,0,0,0
2.0,1.0,0,0,50.0,0.5384615384615384,1.0,1440.0,17.450594,78.42439,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,Unknown,Resale_Very_Old,Medium,1,: ,50000.0,1,0,0,0
4.0,2.0,1,1,49.0,0.5384615384615384,1.0,1503.0,17.441887,78.429955,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,NE,Resale_Very_Old,Medium,1,: ,92814.0,1,0,0,0
2.0,5.0,12,12,50.0,0.4,1.0,1000.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Small,1,: ,4999.0,0,0,0,0
2.0,5.0,13,15,50.0,0.4,1.0,900.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Small,1,: ,5556.0,0,0,0,0
3.0,1.0,8,8,50.0,0.5384615384615384,2.0,1377.0,17.5090182,78.30018010000003,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,Resale_Very_Old,Medium,2,: ,6561.0,1,0,0,0
4.0,2.0,2,2,49.0,0.5384615384615384,1.0,1350.0,17.441887,78.429955,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,92666.0,1,0,0,0
3.0,2.0,3,3,50.0,0.5384615384615384,2.0,1400.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,West,Resale_Very_Old,Medium,2,: ,6486.0,1,0,0,0
4.0,1.0,6,8,50.0,0.5384615384615384,2.0,1458.0,17.4980973,78.5027043,30.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,12002.0,1,0,0,0
4.0,5.0,8,8,47.0,0.5384615384615384,2.0,1440.0,17.49182,78.32617,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,62425.0,1,0,0,1
3.0,1.0,7,9,8.0,0.5384615384615384,2.0,2200.0,17.558119,78.278593,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,Unknown,Resale_Very_Old,Large,2,: ,5545.0,1,0,0,0
2.0,5.0,8,8,50.0,0.6,2.0,1250.0,17.536121,78.289779,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Medium,2,: ,3164.0,0,0,0,0
2.0,5.0,7,9,35.0,0.5384615384615384,1.0,1305.0,17.528454,78.29922,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Medium,1,: ,59310.0,1,0,0,1
2.0,5.0,14,16,50.0,0.2,1.0,1050.0,17.5090182,78.3001801,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Resale_Very_Old,Small,1,: ,4761.0,0,0,0,0
4.0,2.0,2,2,49.0,1.0,1.0,2000.0,17.441887,78.429955,30.0,1,0,0,1,0,0,0,1,0,Builder_Floor,Semi_Furnished,SE,Resale_Very_Old,Large,1,: ,4900.0,0,0,0,0
5.0,1.0,7,9,50.0,0.5384615384615384,2.0,1332.0,17.4980973,78.5027043,30.0,1,0,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Medium,2,: ,10135.0,1,0,0,0
2.0,5.0,6,6,43.0,0.5384615384615384,1.0,1100.0,17.518469,78.30385,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Small,1,: ,6018.0,1,0,0,1
2.0,1.0,3,3,50.0,0.5384615384615384,1.0,1350.0,17.536121,78.289779,30.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,1,: ,60000.0,1,0,0,0
3.0,1.0,7,7,50.0,0.5384615384615384,2.0,2300.0,17.536121,78.289779,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,East,Resale_Very_Old,Large,2,: ,4353.0,1,0,0,0
3.0,14.0,23,25,48.0,0.2142857142857142,2.0,1609.0,17.458430621858,78.364243246073,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,Medium,2,: ,8701.0,0,0,0,0
2.0,5.0,6,6,8.0,0.5384615384615384,1.0,1197.0,17.558119,78.278593,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,North,Resale_Very_Old,Small,1,: ,56390.0,1,0,0,1
4.0,2.0,7,9,8.0,0.5384615384615384,2.0,2350.0,17.558119,78.278593,30.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,West,Resale_Very_Old,Large,2,: ,5744.0,1,0,0,0
4.0,2.0,4,4,49.0,0.5384615384615384,1.0,1350.0,17.379839,78.576416,30.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,76666.0,1,0,0,0
4.0,2.0,1,1,13.0,0.5384615384615384,1.0,1116.0,17.556002,78.27862,60.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,76612.0,1,0,0,0
2.0,1.0,0,0,49.0,0.5384615384615384,1.0,1125.0,17.53286,78.27255,60.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Small,1,: ,48000.0,1,0,0,0
2.0,5.0,8,10,7.0,0.5384615384615384,1.0,1250.0,17.543634,78.293712,60.0,1,0,0,1,0,0,0,0,0,Villa,Furnished,West,Resale_Very_Old,Medium,1,: ,5920.0,1,0,0,1
3.0,32.0,19,21,13.0,0.8125,2.0,2235.0,17.3927066,78.3382051,14.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,: ,10738.0,0,0,0,0
3.0,32.0,20,22,13.0,0.875,2.0,1957.0,17.3914699,78.3378777,14.0,1,0,1,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,: ,10730.0,0,0,0,0
3.0,2.0,9,10,30.0,0.5384615384615384,1.0,2200.0,17.48308,78.603777,7.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Very_Old,Large,1,: ,7272.0,1,0,0,0
3.0,15.0,11,11,50.0,0.0666666666666666,1.0,1758.0,17.5304208,78.4285813,7.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,Unknown,0_5_yrs,Medium,1,: ,4500.0,0,0,0,0
3.0,5.0,16,19,50.0,0.4,3.0,1972.0,17.50231,78.353671,14.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,0_5_yrs,Large,3+,Prasanth Nagar,5324.0,0,0,0,0
3.0,5.0,9,10,50.0,0.6,1.0,1662.0,17.50067,78.420334,21.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,Kondapur,7521.0,0,0,0,0
3.0,9.0,15,15,46.0,0.3333333333333333,3.0,1800.0,17.438076,78.35422,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,0_5_yrs,Medium,3+,Indira Nagar,8888.0,0,0,0,0
4.0,15.0,21,21,40.0,0.2,3.0,4320.0,17.45275,78.369679,21.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Under_Construction,XL,3+,Hi Tech City,12500.0,0,0,0,0
5.0,2.0,7,7,49.0,0.5384615384615384,3.0,4437.0,17.3868889,78.4342289,21.0,1,0,0,1,0,1,1,0,0,Villa,Furnished,East,5_10_yrs,XL,3+,Mehdipatnam,131845.0,1,0,0,0
4.0,1.0,2,2,50.0,0.5384615384615384,2.0,2880.0,17.495306,78.45874,21.0,1,0,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,5_10_yrs,XL,2,: ,85000.0,1,0,0,0
4.0,17.0,25,28,40.0,0.4117647058823529,3.0,4320.0,17.45275,78.369679,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,XL,3+,Hi Tech City,12500.0,0,0,0,0
3.0,10.0,21,24,38.0,0.5384615384615384,2.0,2690.0,17.437012,78.371384,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,North,0_5_yrs,XL,2,Diamond Hills,9851.0,1,0,0,0
3.0,19.0,16,19,45.0,0.0526315789473684,2.0,2235.0,17.444797,78.366116,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,North,0_5_yrs,Large,2,P Janardhan Reddy Nagar,10101.0,0,0,0,0
3.0,19.0,22,24,45.0,0.5789473684210527,2.0,2041.0,17.444797,78.366116,30.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,0_5_yrs,Large,2,P Janardhan Reddy Nagar,9701.0,0,0,0,0
2.0,14.0,8,10,3.0,0.6428571428571429,1.0,1053.0,17.4150995,78.3715525,7.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,West,Under_Construction,Small,1,: ,9496.0,0,0,0,0
3.0,14.0,8,11,3.0,0.4285714285714285,1.0,1687.0,17.4154098,78.3698104,7.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,9484.0,0,0,0,0
3.0,5.0,5,5,50.0,0.8,1.0,1500.0,17.4786226,78.3487172,14.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,West,Resale_Very_Old,Medium,1,: ,7000.0,0,0,0,0
3.0,14.0,8,11,3.0,0.3571428571428571,1.0,1384.0,17.4154209,78.3707757,14.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Medium,1,: ,8309.0,0,0,0,0
3.0,5.0,24,26,50.0,0.2,2.0,1570.0,17.4478104,78.5263305,21.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,: ,6000.0,0,0,0,0
2.0,14.0,7,10,3.0,0.6428571428571429,1.0,1053.0,17.4159692,78.3710842,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Small,1,: ,9116.0,0,0,0,0
2.0,14.0,8,10,3.0,0.5714285714285714,0.0,944.0,17.41214,78.36431,7.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,East,Under_Construction,Small,Unknown,: ,9533.0,0,0,0,0
3.0,3.0,26,29,6.0,0.5384615384615384,3.0,2400.0,17.5090182,78.3001801,2.0,0,1,1,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,3+,Beeramguda,5500.0,1,0,0,0
3.0,1.0,23,25,46.0,0.5384615384615384,3.0,2100.0,17.5330867548758,78.2682745858627,2.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,3+,Patancheruvu,4800.0,1,0,0,0
2.0,18.0,27,29,0.0,0.5555555555555556,1.0,1368.0,17.443855,78.250431,5.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,1,Kollur,3500.0,0,0,0,0
4.0,2.0,24,26,0.0,0.5384615384615384,2.0,3874.0,17.443855,78.250431,5.0,0,1,0,1,0,0,1,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,Kollur,7900.0,1,0,0,0
4.0,2.0,8,10,48.0,0.5384615384615384,2.0,3185.0,17.5316,78.26729,5.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,XL,2,Patancheru,6028.0,1,0,0,0
4.0,2.0,8,10,0.0,0.5384615384615384,2.0,2000.0,17.063734,78.488644,5.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,4850.0,1,0,0,0
4.0,2.0,8,10,6.0,0.5384615384615384,2.0,1950.0,17.548606,78.210422,5.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Large,2,: ,4871.0,1,0,0,0
3.0,50.0,29,31,13.0,0.1,2.0,1333.0,17.4359437,78.3416731,7.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Gachibowli,6000.0,0,0,0,0
2.0,12.0,26,28,1.0,0.75,2.0,1337.0,17.492871,78.239079,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Pati,5499.0,0,0,0,0
3.0,18.0,27,29,0.0,0.5,2.0,1812.0,17.443855,78.250431,14.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,2,Kollur,3500.0,0,0,0,0
3.0,50.0,29,32,13.0,0.9,2.0,1605.0,17.4359437,78.3416731,14.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Gachibowli,6500.0,0,0,0,0
2.0,5.0,17,20,49.0,0.2,1.0,1210.0,17.4609913,78.3532083,21.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,West,Under_Construction,Medium,1,: ,7851.0,0,0,0,0
4.0,7.0,8,8,49.0,0.4285714285714285,3.0,3715.0,17.38504,78.48667,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,XL,3+,: ,12500.0,0,0,0,0
4.0,7.0,8,8,49.0,0.5714285714285714,3.0,4400.0,17.38504,78.48667,21.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,XL,3+,: ,12215.0,0,0,0,0
4.0,16.0,8,8,49.0,0.375,3.0,1820.0,17.38504,78.48667,30.0,0,1,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Large,3+,: ,7600.0,0,0,0,0
3.0,32.0,6,7,13.0,0.71875,2.0,2235.0,17.40223,78.3444,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,Kokapet,10514.0,0,0,0,0
3.0,17.0,28,30,48.0,0.2352941176470588,2.0,2160.0,17.433847,78.332074,30.0,1,0,0,1,0,1,1,0,0,Apartment,Furnished,East,Under_Construction,Large,2,Gachibowli,11700.0,0,0,0,0
3.0,31.0,29,30,12.0,0.2903225806451613,1.0,1834.0,17.452513,78.29955,30.0,1,0,0,1,0,1,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Large,1,Puppalaguda,11500.0,0,0,0,0
3.0,21.0,29,31,11.0,0.4761904761904761,2.0,2550.0,17.4609913,78.3532083,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,XL,2,Kondapur,10588.0,0,0,0,0
2.0,25.0,30,33,12.0,0.2,2.0,1290.0,17.4609913,78.3532083,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Kondapur,11782.0,0,0,0,0
2.0,18.0,29,32,12.0,0.1666666666666666,2.0,1325.0,17.4609913,78.3532083,30.0,0,1,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Old,Medium,2,Kondapur,9962.0,0,0,0,0
3.0,35.0,29,31,12.0,0.4571428571428571,2.0,2000.0,17.4609913,78.3532083,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,Kondapur,10000.0,0,0,0,0
3.0,25.0,29,30,13.0,0.72,2.0,1960.0,17.47078,78.30668,30.0,1,0,1,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Large,2,Nallagandla,10357.0,0,0,0,0
2.0,15.0,26,28,15.0,0.2,2.0,1297.0,17.4609913,78.3532083,30.0,1,0,1,1,0,0,1,0,0,Apartment,Furnished,West,Resale_Very_Old,Medium,2,Kondapur,11179.0,0,0,0,0
2.0,10.0,8,8,50.0,0.5,1.0,1330.0,17.506203,78.3616,30.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Resale_Very_Old,Medium,1,: ,6203.0,0,0,0,0
3.0,15.0,7,11,47.0,0.7333333333333333,1.0,1905.0,17.4359437,78.3416731,3.0,1,0,0,1,0,0,1,0,0,Apartment,Furnished,NE,Under_Construction,Large,1,Gachibowli,10236.0,0,0,0,0
2.0,5.0,6,6,6.0,0.6,1.0,1150.0,17.542319,78.226934,3.0,1,0,0,1,0,0,1,0,0,Apartment,Semi_Furnished,East,Under_Construction,Small,1,: ,4000.0,0,0,0,0
3.0,1.0,8,8,10.0,0.5384615384615384,1.0,1500.0,17.4639176,78.6242289,7.0,0,1,0,1,0,0,0,0,0,Villa,Semi_Furnished,East,Resale_Old,Medium,1,: ,6666.0,1,0,0,0
